,Global X,Global Y,CD45RO,N/A,CD31,N/A,N/A,N/A,N/A,pan-CK,PD-1,Ki-67,cyclin D,b-actin,CD3,CD4,N/A,CD16,N/A,N/A,PD-L1,ATPase,Granzyme B,P53,NF-kB,PTEN,p-ERK1/2,N/A,Caspase 3
465,5588,6134,317.7,435.09,496.1,499.89,430.75,521.28,484.81,430.36,534.95,541.54,438.28,280.68,361.36,384.48,451.48,451.89,445.22,467.58,321.46,430.9,324.1,446.43,494.45,486.82,285.4,310.3,465.84
466,2694,7542,383.88,364.7,345.44,398.3,424.38,400.2,341.8,352.08,336.62,434.6,359.47,345.21,442.58,333.03,348.18,337.81,359.14,359.48,363.54,374.16,346.78,353.88,399.2,356.66,337.48,369.63,387.58
467,1318,15051,265.18,262.47,341.08,339.06,301.76,271.58,327.28,354.04,344.8,305.4,337.54,329.22,358.73,321.74,292.55,313.86,332.92,369.25,195.56,364.83,371.05,372.74,345.7,309.13,340.56,342.94,292.04
468,20976,22023,428.4,254.66,333,267.4,307.82,281.1,386.91,303.96,270.66,377.48,400.86,340.63,392.95,418.48,320.38,311.28,340.17,298.67,338.79,319.69,354.64,313.06,363.84,391.34,360.34,263.04,284.02
469,8964,11480,424.24,433.08,467.75,393.23,372.98,393.58,428.86,385.88,273.26,377.58,401.79,269.68,467.84,293.86,367.58,343.71,382.94,439.64,376.36,373.78,395.48,310.24,302.8,301.62,326.36,349.06,338.53
470,4350,7832,383.88,344.38,386.26,402.06,372.29,357.49,404.56,375.56,387.11,441.5,403.39,335.64,413.92,389.32,367.78,346,382.82,366.42,402.4,375.4,377.84,369.54,403.67,409.02,360.34,402.08,398.25
471,21780,11448,269.89,273.24,261.44,276.2,264.5,300.18,266.45,266.54,280.62,271.28,280.12,268.4,269.76,266.94,264.78,260.08,260.18,252.5,304.4,292,257.94,266.62,261.8,274.8,252.8,277.28,266.18
472,4459,1838,503.23,460.93,447.83,494.64,447.7,481.53,578.36,541.4,327.08,467.62,433.33,433.94,276.26,456.62,511.75,421.47,575.2,391.9,542.28,441.54,434.77,491.88,495.96,471.42,420.98,546.4,421.4
473,3357,8084,510.18,512.66,430.76,403.68,424.21,406.24,457.58,389.82,405.17,466.6,428.08,461.04,527.19,482.85,358.94,475.46,419.84,448.78,471.78,381.25,496.88,411.88,495.78,441.44,504.66,479.11,404.98
474,4850,1274,514.1,280.44,450.1,446.71,477.18,471.26,476.88,453.78,322.58,472.68,317.6,481.1,408,326.24,426.66,506.48,298.26,423.76,377.66,429.98,440.78,508.65,328.96,416.9,283.8,260.88,467.74
475,12757,22833,522.36,534.72,416.59,457.1,357.28,449.16,493.62,483.05,484.88,444.55,433.52,463.56,522.4,420.89,374.56,377.18,464.68,421.56,479.7,406.78,357.29,350.12,433.16,514.06,393.21,448.18,449.6
476,2006,7581,410.26,353.9,391.42,389.4,341.15,381.36,376.48,367.66,392.88,427.03,394.82,369.23,417.46,368.16,317.4,398.18,357.05,365.93,387.27,364.15,387.68,345.28,386.23,367.58,383.58,362.03,373.5
477,16334,15515,496.68,525.88,501.26,503.1,597.16,461.6,480.38,491.72,413.85,586.55,582.64,545.8,451.58,405.88,490.28,499.7,462.06,538.71,541.98,494.41,494.09,531.5,574.94,500.76,364.78,450.5,522.7
478,2374,22854,264.6,287.6,367.19,292.71,363.4,286.89,394.12,440.17,363.58,391.9,313.88,397.7,396.76,400.58,349.48,368.74,364.78,300.19,310.06,276.6,310.31,412.9,374.67,374.48,421.46,269.5,355.49
479,4851,19879,604.76,383.98,384.4,625.06,501.96,574,548.88,593.18,456.41,584.88,501.3,488.5,555.08,542.44,512.21,519.73,522.37,473.52,527.68,381.96,320.74,517.38,456.2,518.58,468.97,527.2,436.76
480,6772,12983,376.6,258.58,349.43,229.38,403.07,402.45,360.59,363.17,310.74,426.08,358.58,279.98,408.54,364.92,392.4,384.39,328.47,363.56,257.2,457.5,377.3,361.1,421.69,366.71,360.58,357.79,345.87
481,21984,9010,386.23,477.37,407.86,479.38,498.04,461.14,421.14,424.61,407.88,379.68,435.04,360.55,487.98,480.74,472.38,434.34,464.14,436.38,368.35,460.24,411.83,417.72,408.8,539.3,432.74,412,377.44
482,18075,20426,381.26,554,510.15,375.78,385.23,371.76,379.42,404.55,402.55,519.66,321.88,398.56,472.91,369.58,414.93,371.8,446.39,440.64,393.23,430.5,409.19,390.87,385.47,419.65,351.94,424.58,425.3
483,9869,12143,385.51,467.48,457.2,432.48,457.93,374.44,405.24,426.52,369.23,567.08,425.48,371.48,556.42,453.94,402.22,469.62,419.69,415.91,441.18,388.71,381.26,480.32,401.96,442.64,249.1,367.38,364.68
484,194,11969,419.12,367.49,354.4,331.05,329.54,355.4,368.68,312.35,339.93,323.99,329.91,336.46,365.38,392.36,320.6,288.17,383.18,294.08,390.34,230.38,368.86,362.22,389.22,357.96,381.72,310.32,333.16
485,11561,22282,327.6,483.14,312.88,287.08,290.86,297.76,396.94,311.44,351.08,557.8,340.16,319.9,413.67,467.54,371.68,402.5,403.2,452.18,293.22,397.26,389.52,424.65,493.44,274.66,433.1,409.95,449.52
486,638,16916,487.03,556.55,515.08,512.02,533.97,530.08,484.2,519.14,511.32,543.88,551.17,477.07,582.1,564.07,498.94,524.14,525.01,519.74,529.05,467.9,565.28,555.68,581.62,495.41,487.96,560.18,500.78
487,7716,8144,283.08,326.68,368.72,339.64,359.23,337.38,337.7,351.74,338.16,402.82,331,286.53,335.37,362.57,355.07,380.9,362.96,310.39,331.4,395.31,312.74,360.2,372.34,323.36,378.17,312.22,351.53
488,20627,8937,659.78,414.49,437.11,513.38,458.86,480.92,529.02,530.18,515.1,465.8,458.25,609.79,616.3,585.24,454.72,539.68,561.32,445.88,525.46,486.72,415.3,492.22,480.66,453.19,461.6,560.71,450.6
489,1436,9762,414.43,406.08,401.99,346.83,369.64,416,362.12,407.05,377.47,402.28,383.99,398.4,422.52,440,370.1,393.26,376.21,393.47,352.12,315.96,372.48,365.9,377.5,361.97,395.56,352.61,390.42
490,17739,9542,426.76,478.86,423.4,439.42,414.86,354,434.74,433.35,393.98,458.98,416.37,390.58,482.28,484.5,457.23,446.32,434.6,451.56,456.38,488.58,454.22,496.05,503.92,470.09,432.59,497.87,457.74
491,20986,8515,318.49,317.6,321.46,315.18,313.13,311.58,311.84,312.38,314.68,313.54,315.78,317.28,322.66,312.4,316.9,315.37,312.68,311.5,315.63,312.32,317.66,311.1,328.4,318.18,316.28,307.89,309.4
492,9602,22843,329.48,324.6,377.28,299.74,361.98,279.4,404.74,356.38,393.69,321.89,435.27,357.84,299.82,350.48,372.16,271.55,365.06,316.34,285.78,347.37,345.54,378.4,280.4,410.39,372.7,340.84,385.65
493,19210,21024,466.75,369.33,309.6,396.96,286.02,340.5,361.5,332.6,312.9,412.86,369.99,348.64,469.56,409.53,292.8,351.38,321.11,341.34,313.86,316.61,449.6,327.7,387.28,307.08,298.62,349.83,310.18
494,11956,22849,99.34,441.09,430.22,387.53,372.25,432.34,397.7,390.98,440.86,464.44,418.5,467.47,451.86,434.46,442.97,425.4,437.6,436.76,398.93,418.83,442.78,419.68,442.62,422.62,424.04,403.62,404.18
495,3434,15866,352.49,466.12,448.37,430.68,413.86,462.88,406.38,450.86,514.7,385.44,392.82,402.38,456.5,448.46,381.68,484.86,412.46,465.5,414.48,366.08,384.85,357.7,395.52,440.08,446.84,372.98,313.03
496,6374,3383,535.02,397.06,424.62,492.06,516.16,442.84,373.66,408.52,322.68,486.82,432.24,380.57,273.3,543.37,483.98,336.08,505.96,413.46,542.24,329.84,437.33,361.46,507.91,523.05,371.02,512.22,471.62
497,17412,22655,422.08,429.66,357.8,322.24,420.15,366.61,331.18,335.01,318.22,395.88,374.98,377.96,371.28,393.96,371.04,416,450.78,409.81,362.64,376.72,245.5,340.18,438.96,345.61,359.92,316.18,348.28
498,1116,9076,388.07,350.76,343.06,387.93,368.4,366,385.48,349.76,319.2,426.95,343.36,342.9,492.47,415.58,407.96,338,367.2,394.7,355.7,330.48,327.14,386.16,434.17,372.64,327.46,387.32,337.64
499,6189,14320,276.48,397.48,295.84,348.8,303.22,278.25,321.9,281.41,317.65,272.35,340.21,234.94,285.56,316.78,267.48,252.56,294.4,301.88,307.48,305,296.1,255.59,319.68,262.8,235.5,243.7,295.49
500,6942,6760,687.84,258.38,553.2,472.7,479.01,480.61,513.14,449.8,286.22,528.26,554.38,400.18,289.6,473.73,472.56,266.48,449.66,576.08,413.64,440.2,477.4,389.16,536.99,456.96,432.82,457.86,445.36
501,11388,22664,301.86,356.08,352.74,304.42,329.09,300.1,299.82,333.77,320.29,317.26,291.09,337.21,390.7,276.06,314.27,345.56,303.48,297.9,364.51,314.8,338.94,380.65,365.68,308.74,250.7,304.26,273.62
502,8613,917,537.21,519.64,461.84,453.17,491.07,507.41,487.56,480.14,472.56,678.03,557.88,450.86,633.1,460.01,502.38,515.48,493.28,533.9,491.58,480.7,308.88,498.54,474.18,507.2,490.68,429.95,487.88
503,19726,10301,621.4,613.36,581.01,536.9,517.7,534.08,535.75,536.2,538.58,630.16,605.5,571.94,658.61,614.92,555.2,510.37,625.56,530.68,622.8,545.28,497.78,544.66,611.13,582.28,576.6,536.79,564.75
504,20825,13050,406.56,389.18,420.06,402.58,470.65,433.38,443.23,412.42,434.9,354.32,382.3,448.72,455,433.82,433.35,328.72,301.37,431.48,274.68,390.62,465.02,394.96,468.58,424.46,405.86,327.01,403.44
505,2782,6920,334.68,347.02,410.78,445.1,345.13,365.2,381.62,378.58,384.13,428.48,409.92,436.85,497.88,352.08,379.48,359.68,399.08,367.7,307.86,392.48,352.7,331.7,344.68,396.11,436.78,338.94,349.16
506,3064,1972,387.66,429.87,393.85,456.6,400.28,378.33,446.36,457.94,390.52,413.16,315.98,463.3,417.92,428.45,404.72,404.64,367.88,259.5,387.18,452.83,445.03,411.6,383.23,368.18,277.38,263.46,316.68
507,17804,12080,415.74,409.48,408.72,471.9,442.94,480.96,393.1,383.86,504.44,597.6,505.55,434.43,665.32,315.23,427.7,548.98,436.08,456.8,468.34,471.82,397.46,384.62,549.28,544.45,569.16,452.3,536.26
508,4625,8998,463.8,318.58,336.08,354.77,349.13,348.04,354.63,365.35,340.97,378.49,359.56,371.3,329.72,360.19,324.81,341.88,318.61,332.35,306.59,339.56,354.06,315.24,378.34,316.3,273.56,363.98,344.21
509,1222,2724,401.68,344.84,296.84,336.12,347.63,362.86,339.38,321.66,271.08,356.58,361.74,298.36,339.98,358.62,395.01,281.88,313.6,303.82,313.98,384.88,273.16,320.3,359.15,364.28,354.88,362.79,300.96
510,920,2096,331.59,303.14,289.2,290.6,302.68,295.36,275.6,317.2,323.76,309.76,318.1,297.66,288.48,278.78,353.63,305.98,287.5,343.28,350.88,290.88,264.68,333.8,301.98,304.76,390.28,285.5,321.62
511,22556,21079,267.69,292.98,246.39,267.88,350.1,261.14,294.01,303.31,265.33,310.76,301.88,413.06,302.83,371.16,307.68,311.43,327.09,349.06,267.4,317.78,321.28,355.59,358.84,304.72,296.19,285.34,284.78
512,7868,22485,511.75,444.84,341.76,508.24,359.46,371.71,507.56,395.68,438.66,317.08,333.26,424.43,307.8,389.58,410.47,443.75,379.22,311.76,432.9,381.38,386.87,383.95,328.89,297.09,351.94,323.74,339.98
513,1381,4109,320.88,402.46,331.46,317.98,353.58,335.73,360.14,380.48,337.8,357.78,357.4,369.06,382.12,337.52,328.46,344,324.85,335.18,383.12,371.44,295.88,367.58,372.3,359.99,389.3,381.18,361.18
514,2846,19674,414.72,491.46,482.02,422.02,445.96,412.28,431.64,312.98,444.53,408.9,373.65,442.04,496.2,375.18,430.38,420.65,404.39,467.86,425.92,491.12,413.4,501.26,472.76,460.6,420.37,405.48,405.2
515,7599,8053,330.48,295.3,298.06,302.78,312.77,316.63,313.84,297.4,305.46,316.28,307.18,295.43,406.28,323.93,326.58,309.6,319.16,322.98,277.68,267.28,299.4,316.31,294.43,294.75,338.7,305.5,303.6
516,10959,20069,524.08,473,424.3,324.9,329.49,463.33,460.7,412.3,367.78,459.01,348.47,391.6,472.82,417.82,506.98,452.59,407.98,334.39,300.6,499.58,622.48,319.98,428.05,488.6,496.8,452.34,418.39
517,22689,19789,403.2,445.53,274.74,200.3,356.46,283.72,375.56,371.4,260.08,429.56,480.54,476.84,401.9,345.3,488.38,456.7,465.3,344.75,243.48,377.49,332.59,323.56,406.58,302,406.93,343.7,289.28
518,22446,447,392.08,413.43,387.56,354.43,455.66,348.47,396.96,381.5,434.2,357.58,384.4,351.65,522.6,401.63,308.38,446.57,372.79,396.34,359.3,428.18,466.56,409.32,354.31,337.17,407.38,374.92,340.84
519,1554,2973,473.32,414.88,524.24,488.04,363.59,491.28,447.02,458.56,454.77,382.03,313.66,436.39,606.08,344.64,445.06,414.03,344.62,413.87,622.22,481.52,421.64,436.92,281.08,418.23,208.98,385.16,266.78
520,21848,18097,212.41,211.63,204.2,209.82,204.8,206.7,208.43,210.68,205.2,209.9,208.2,208.3,218.13,200.96,212.43,210.38,200.88,199.3,217.19,206.6,210.49,216.94,211.1,214.5,215.35,202.39,204.05
521,3266,7496,338.63,323.7,315.08,318.78,323.6,322.88,321.54,321.97,318.64,328.48,324.1,324.66,351.72,322.58,318,327.68,324.93,326.68,325.74,323.05,326.23,321.24,338.23,324.53,326.5,321.2,320.2
522,5378,20818,450.39,417.46,420.09,398.43,454.62,351.3,376.23,339.48,395.6,457.53,330.56,393.19,401.75,406.87,439.66,397.84,400.8,467.16,418.56,372.58,517.82,353.08,312.64,401.66,455,344.88,418.4
523,5557,15652,248.68,238.6,245.94,236.79,237.98,237.74,231.58,242.58,238.39,240.28,235.64,236.78,251.48,239.35,241.49,232.4,239.04,236.62,244.18,240.78,245.08,240.3,242.58,232.74,241.77,241.09,240
524,5024,4023,369.28,366.12,338.03,346.16,326.64,353.29,317.42,338.96,367.37,363.64,343.4,273.76,285.7,402.99,356.22,320.06,342.22,360.11,323.84,305.06,441.7,360.97,345.75,331.19,295.38,293.18,358.1
525,7620,4713,433.37,380.87,425.09,398.1,524.38,457.3,357.08,453.58,391.48,532.65,407.84,421.15,355.88,432.98,418.5,316.16,443.62,408.24,397.72,368.24,472.38,443.84,473.49,490.36,404.91,362.14,449.14
526,7770,13073,565.38,439.76,419.7,344.94,403.76,382.8,451.26,353.58,458.22,467.89,447.56,260.26,518.27,414.28,340.62,390.12,427.4,457.87,301.6,290.58,475.4,384.28,432.96,363.29,355.32,394.74,343.2
527,19379,10970,429.44,359.18,333.45,353.86,335.09,365.58,353.87,369.36,373.3,395.49,403.38,361.93,383.72,340.9,332.58,332.54,339.2,368.62,375.1,410.14,328.85,393.97,384.31,385.37,349.08,393.98,369.58
528,21979,229,384.34,462.7,466.66,459.74,471.84,462.35,374.05,467.92,378.88,385.26,347.08,447.08,371.95,305.5,564.84,416.76,361.96,425.21,355.74,351.5,458.96,567.54,412.98,438.81,420.9,363.64,427.33
529,9719,19663,609.8,615.28,517.03,509.56,562.68,539.2,494.72,530.34,501.81,659.84,599.64,512.54,641.06,457.92,551.81,443.28,480.22,451.78,561.77,574.99,462.78,524.84,502.78,532.26,379.65,502.14,482.84
530,10867,18281,412.81,454.68,433.25,374.82,308.3,533.09,359.48,477.8,408.16,563.48,518.46,411.56,443.84,439.78,374.44,539.74,421.88,344.88,425.6,410.92,420.45,433.62,373.58,428.38,251.4,622.36,521.63
531,6426,2068,316.4,330,359.4,319.19,326.01,321.58,334.18,422.28,382.84,339.1,319.58,324.77,333.62,331.48,341.12,312.88,395.78,311.44,313.62,324.15,324.26,322.8,334.6,305.68,352.61,388.03,327.98
532,7711,4384,317.08,469.76,553.91,478.12,505.14,466.98,482.76,469.04,367.26,599.16,560.83,484.66,496.16,434.12,447.26,412.46,563.08,379.6,399.78,470.76,498.89,431.86,524.56,503.76,446.14,439,536.26
533,16725,10217,582.9,507.79,466.54,508.58,504.72,491.8,493.1,488.7,504.69,551.84,530.36,496.9,634.02,529.7,495.18,497.91,498.18,518.79,547.74,482.17,552.72,489.86,509.9,494.09,575.2,453.36,590.35
534,159,10103,441.3,494.88,452.52,452.36,454.58,431.39,471.43,428.49,455.68,467.38,503.31,411.22,392.44,495.53,492.69,407.03,497.79,441.79,323.78,333.28,471.53,374.34,399.34,466.75,521.18,385.18,300.6
535,4264,22101,428.6,429.4,397.66,430.12,324.18,403.9,375.59,311.06,320.17,412,400.34,467.28,460.32,435.67,441.9,370.48,414.44,426.04,316.3,400.46,440.18,395.66,338.23,412.96,389.25,337.1,352.74
536,1208,21333,275.23,297.34,380.67,256.9,333.25,308.54,290.92,305.98,358.66,269.8,314.8,286.5,279.72,324.98,289.38,288.04,294.34,319.4,268.54,302.44,284.57,321.29,337.4,279.49,563.48,437.04,278.09
537,1796,20175,343.5,352.28,440.24,380.65,313.39,404.73,421.82,337.33,339.15,360.72,398.04,432.94,359.56,356.44,389.82,381.04,354.62,399.38,375.6,376.79,505.67,381.23,355.53,518.68,371.51,333.58,432.83
538,4633,15940,581.84,385.86,412.68,435.59,585.58,434.16,397.93,406.49,406.04,426.04,407.3,484.32,321.36,393.96,329.6,400.6,387.67,340.18,296.28,395.09,392.67,470.72,348.34,520.33,401.62,380.38,417.21
539,6285,8554,483.14,337.58,358.71,410.64,371.24,352.48,349.28,381.4,272.36,382.65,373.08,349.08,468.41,332.99,346.02,414.7,394.87,354.98,398.78,347.74,397.94,291.06,388.86,380,432.77,396.64,338.86
540,1497,21017,287.8,440.26,384.38,443.48,521.68,345.44,366.68,360.56,322.99,335.24,360.41,468.66,500.18,426.12,455.18,440.96,399.94,385.08,307.78,349.5,501.3,417.86,367.54,366.48,402.44,391.68,379.28
541,5691,8834,358.7,358.48,416.14,328.84,305.94,347.7,330.11,351.88,338.3,554.34,407.5,335.4,460.06,315.02,332.48,342.83,344.38,349.46,403.58,365.35,359.44,284.8,385.89,395.5,369.74,317.6,375.1
542,6331,1852,312.5,311.05,310.1,310.98,304.65,308.28,310.48,313.28,316.08,317,316.6,325.8,319.58,318.13,314.6,313.24,308.26,313.38,311.46,310.72,311.44,304.3,317.48,309.64,306.64,308.29,309.52
543,9103,1021,454.58,463.75,382.52,435.02,510.14,426.88,368.1,422.87,424.09,369.98,430.52,429.88,291.78,435.62,317.87,421.99,423.84,399,334.06,469.58,439.1,409.92,271.43,397.26,283.62,457.04,488.1
544,5232,5818,574.38,467.87,589.94,394.78,391.26,651.86,409.66,491.95,516.36,610.8,536.82,479.85,559.48,471.48,299.6,385.2,508.24,317.98,473.67,282.3,518.19,427.18,528.12,464.29,528.98,523.98,440.72
545,16446,9174,279.76,261.84,273.38,327.1,261.9,276.86,274.33,267.94,268.79,273.5,281,271.35,297.79,266.57,257.96,275.85,290.48,293.34,271.45,268.98,271.1,302.09,287.7,282.98,282.18,311.82,294.73
546,7234,8460,307.5,283.84,284.02,267.97,279.78,280.06,277.07,273.98,285.63,302.5,288.42,285.91,341.14,273,289.35,275.19,289.28,279.04,288.25,282.7,266.46,283.6,302.58,297.62,276.64,283.36,311.13
547,4746,21258,491.64,507.7,443.19,520.8,368.68,382.6,357.92,440.68,394.76,511.87,454.68,421.2,597.95,514.54,511.4,454.06,462.68,486.81,403.4,472,341.98,443.68,376.2,465.88,537.64,369.24,373.79
548,427,11148,396.32,448.48,438.84,369.82,424.6,457.58,449.79,439.14,539.9,451.82,393.99,412.86,373.08,463.04,487.03,447.09,452.63,464.91,540.36,471.56,442.51,401.96,390.78,454.17,482.53,456.68,441.03
549,4067,696,462.56,439.98,406.19,505.76,511.1,416.25,298.24,454.06,292.9,557.56,563.87,460.76,529.49,513.36,481.76,522.54,419.88,290.38,533.62,517,395.2,561.46,475.88,540.31,370.88,296.5,677.2
550,18592,17770,455.38,335.62,353.9,403.58,348.05,369.81,359.38,347.88,354.58,381.7,377.54,346.6,399.06,325.76,414.74,415.59,346.08,365.16,358.69,266.4,350.86,369.16,448.25,385.15,381.3,383.14,371.98
551,1766,8933,425.76,413.68,378.29,411.48,422.2,386.43,385.8,401.27,382.28,459.38,417.72,403.44,450.58,382.83,390.18,419.38,413.08,375.4,402.4,374.32,379.66,393.04,431.21,393.8,401.44,393.18,392.76
552,12772,15260,211.2,205.13,212.49,210.75,208.12,208.78,219.84,212.28,212.68,218.8,214.89,229.78,238.04,214.18,212.7,215.04,209.12,217.74,207.3,210.19,210.66,208.98,213.18,213,213.48,209.4,207.1
553,9659,21349,620.26,452.58,400,453.58,447.92,376.49,387.67,409.13,611.74,439.85,418.88,435.43,459.78,373.02,390.84,345.59,405.58,375.61,383.81,436.12,391.24,337.78,416.5,411.38,249.96,383.8,407.34
554,19231,13596,610.57,473.36,544.92,470.16,444.11,383.98,464.28,465.55,477.89,516.51,437.76,525.54,642.47,453.56,437.93,403.75,432.6,449.56,406.41,490.48,489.16,435.2,433.64,493.72,476.18,423.72,440.55
555,8745,7940,453.68,388.4,448.22,421.6,482.58,402.48,410.74,400.83,490.68,356.41,459.7,277.74,483.18,383.7,441.28,441.56,358.96,310.78,236.18,333.76,257.3,435.04,442.39,471.76,321.2,412.18,344.1
556,4586,9906,356.46,385.76,360.24,389.98,411.67,375.28,376.5,363.74,391.84,479.35,341.26,315.16,394.1,379.84,357.08,388.66,413.04,382.78,482.95,404.46,372.64,427.82,423.42,382.46,306.18,383.71,384.69
557,1690,17986,418.48,328.65,329.32,363.94,214.6,364,347.57,309.57,310.72,405.99,360.88,486.48,397.18,379.04,438.54,384.3,364.44,277.58,369.18,321.36,322.58,302.48,300.66,399.7,352.56,384.97,373.34
558,5440,1798,521.28,449.21,469.56,465.54,423.74,430.18,476.78,475.24,455.88,505.88,460.54,399.93,437,471.1,426.71,518.38,452.12,533.02,432.5,472.09,449.28,440.44,489.4,347.02,411.88,484.96,384.86
559,7183,6151,398.14,500.94,456.8,409.58,457.24,356.07,452.02,462.94,493.26,444.16,433.43,385.7,562.44,422.46,456.83,408.46,396.95,373.04,375.56,340.98,437.88,307.89,429.78,423.48,461.82,392.83,396.78
560,960,20399,353.6,258.68,368.27,424.08,314.38,368.7,358.49,370.79,399.66,363.18,352.82,351.95,392.36,382.88,360.88,358.9,384.46,384.07,340.2,356.35,332.68,365.44,355.51,334.61,366.48,366.84,370.62
561,3905,1918,553.23,462.31,516.36,318.48,421.34,537.48,308.08,415.27,523.41,491.18,539.94,389.61,430.12,489.64,427.52,490.76,366.38,429.8,394.3,460.86,589.28,386.36,647.01,487.7,342.66,331.6,421.66
562,5556,5196,409.68,412.84,264.28,267.68,380.33,404.79,445.34,428.35,381.82,265.28,345.73,385.85,373.64,410.53,386.97,357.42,393.15,387.38,421.58,427.18,260.1,418.24,390.14,257.1,314.84,369.4,406.1
563,3877,13064,449.7,285.3,393.43,447.3,546.39,509.76,508.69,533.6,402.78,395.66,569.13,521.38,848.54,558.6,425.08,364.6,506.35,542.62,489.96,373.7,493.71,307.38,456.61,418.88,354.48,581.38,559.63
564,2923,8755,448.63,396.2,405.26,343.28,363.56,374.81,397.14,393.88,400.64,367.38,415.95,379.2,453.56,379.88,373.88,408.96,370.42,393.92,298.88,377.98,372.38,385.89,415.5,377.17,374.36,374,373.86
565,6654,2420,257.3,283.96,286.25,307.27,284.78,287.62,295.23,286.29,295.48,297.04,289.09,286.7,310.46,309.58,279.74,287.18,278.38,291.78,295.6,301.05,296.78,292.21,325.7,294.31,260.38,290.15,306.41
566,11423,14740,214.7,213.7,215.23,212.1,211.9,213.14,212.44,207.28,216.19,214.44,212.18,218,221.94,213.58,212.79,213.47,215.58,213.78,211.74,213.59,206.8,208.8,224,220.3,203.76,210.64,210.88
567,20766,10316,569.33,568.8,350.18,540.22,461.34,433.22,441.96,536.75,494.09,607.13,622.03,497.39,560.17,612.15,442.13,542.57,529.85,565.68,494.84,375.76,599.82,437.96,518.94,437.88,572.98,518.4,597.91
568,9074,2576,308.88,297.85,315.88,296.77,299.28,302.74,293,302.06,296.58,302.68,299.33,295.06,309.77,303.26,309.5,295.99,300.78,298.04,294.7,296.48,302.06,302.2,296.45,288.73,295.82,303.48,295.84
569,18180,9275,584.54,526.1,541.57,545.28,527.7,503.4,499.12,528.84,513.56,571.47,383.73,521.86,494.48,515.86,503.83,505.91,523.66,626.88,475.38,500.6,484.78,486.48,435.1,460.48,537.52,508.08,524.26
570,7576,7766,318.4,321.27,353.58,284.68,294.38,317.8,324.18,315.97,317.71,351.24,317.5,267.08,358.9,331.58,328.11,287.4,307.29,295.48,279.34,347.64,330.58,288.24,306.88,286.98,338.72,293.29,334.06
571,20257,10826,452.74,445.72,378.61,410.82,425.54,380.66,394.88,391.96,432.1,443.72,433.9,381.72,346.34,422.37,384.39,429.09,397.97,371.7,430.75,369.52,347.01,377.56,401.48,358.78,444.31,387.26,410.38
572,8827,9336,546.33,527.78,446.98,470.94,778.24,575.38,537.2,565.08,513.65,621.68,673.18,666.36,567.68,594.58,501.5,507.46,536.42,482.46,397.57,619.08,585.82,526.52,530.23,463.23,297.2,650.36,522.4
573,3299,20033,373.7,343.88,338.16,349.08,377.84,420.8,365.18,322.6,303.1,328.95,426.31,305.79,360.74,426.76,416.26,370.77,414.42,374.52,317.32,416.02,339.8,423.38,336.13,374.1,328.97,293.58,272.59
574,3913,12404,323.25,339.9,346.24,407.69,309.69,322.05,297.06,342.7,327.2,388.68,315.66,325,384.06,378.79,335.56,308.48,369.66,347.96,334.05,308.28,337.5,344.75,311.21,320.68,290.4,316.35,362.42
575,7515,5605,523,349.28,374.74,392.43,304.73,429.53,469.26,320.64,283.58,489.24,387.6,314.56,517.26,405.86,401.08,441.16,359.28,374.9,387.49,445.37,430.22,432.3,461.76,468.82,283.18,427.92,530.37
576,9255,22166,245.18,350.23,302.38,308.91,330.6,295.37,277.76,270.55,557.64,438,359.84,382.96,272.24,340.97,371.49,314.88,260.37,326.37,251.99,273.86,319.25,338.24,352.4,319.62,267,418.05,387.56
577,19309,856,404.14,383.49,398.36,361.1,383.94,382.15,362.5,402.74,377.18,402.1,400.57,376.78,434.64,355.6,366.31,370.78,363.9,376.6,372.1,445.13,382.96,391.98,348.78,359.88,397.54,379.88,366.84
578,5784,5699,529.98,531.33,551.5,474.59,518.8,498.52,396.78,422.3,492.81,614.36,460.08,572.26,538.64,515.04,519.94,507.46,394.48,584.66,408.6,336.24,583.42,386.04,536.72,510.79,427.36,387.4,529.45
579,4303,2989,427.5,458.99,428.6,415.9,422.88,392.04,441.31,355.73,439.62,439.54,390.54,561.88,457.57,370.38,495.84,435.82,394.58,433.92,394.14,483.24,481.82,386.32,396.5,513.48,448.32,355.74,394.98
580,1116,17229,446.88,363.88,330.4,403.04,336.32,399,371.58,426.86,472.67,416.41,342.56,430.16,315.34,364.74,482.74,355.5,379.1,399.68,322.76,350.4,384.18,491.13,369.58,519.39,384.26,336.76,396.04
581,5489,10271,364.4,318.63,306.58,419.44,327.82,392.21,356.43,394.54,322.18,353.58,347.84,279.74,445.09,309.6,333.68,370.11,331.56,374.28,377.9,286.08,346.36,281.78,318.16,398.78,293.6,317.16,365.7
582,6780,7486,330.38,327.4,345.79,298.98,372.96,314.28,310.22,331.12,342.66,371.88,335.47,331.93,455.88,361.46,390.56,306.82,333.08,307.86,340.26,393.28,363.6,278.78,316.08,315.17,369.04,337.28,364.1
583,20806,17591,381.93,346.48,525.36,308.78,498.64,353.66,322.38,406.53,427.46,430.28,447.32,528.28,453.7,395.71,406.21,452.08,293.62,470.42,496.38,409.48,365.38,459.44,432.87,455.41,439.67,400.56,423.02
584,21773,13520,310.38,1311.72,863.9,361.1,398.73,501.98,1235.92,1472.38,493.26,461.21,1302.09,527.69,413.23,414.14,424.73,723.38,1562.82,501.08,736.68,2904.15,407.5,443.16,3016.92,507.57,550.3,1420.7,493.58
